"region","kön","utbildningsnivå","bakgrundsvariabel","år","Andel förvärvsarbetande (ny definition från och med 2019)"
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",60.8
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",58.6
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",66.8
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",66.9
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",69.2
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",69
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",70.5
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",72.2
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",72.9
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",75
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",73.8
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",73.2
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",72.2
"Gotlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",73.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",8.7
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",12.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",16.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",16.7
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",13
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",10.3
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",12.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",17.6
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",19.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",26.2
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",32.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",35
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",21.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",19.2
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",20.3
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",27.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",31.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",31.4
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",35.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",37
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",37
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",37.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",37.3
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",44.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",39.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",37.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",40.8
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",40.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",40.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",42.6
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",47.2
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",49.3
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",50.7
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",52.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",51.7
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",54
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",65.6
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",66.1
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",66.4
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",67.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",68.4
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",70.2
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",71.9
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",71.7
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",71.4
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",70.5
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",68.4
"Blekinge län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",69.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",9.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",13.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",19.7
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",22
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",15.4
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",11.7
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",14.4
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",23.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",29.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",34.5
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",41.9
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",45.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",24.6
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",20.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",21.2
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",30.3
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",36.5
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",38.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",41
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",44.6
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",45.4
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",46.7
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",44.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",54.5
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",35.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",36.6
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",42.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",42.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",42
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",43.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",46.6
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",50.5
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",54.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",55.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",55.7
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",58.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2010",66.7
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2011",67.4
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2012",66.9
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2013",67.2
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2014",67.6
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2015",69.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2016",70.5
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2017",70.4
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2018",70.8
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2019",68.3
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2020",66.1
"Blekinge län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2021",67.2
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",7.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",10.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",11.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",11.5
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",10.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",8.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",10.4
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",10.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",16.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",22.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",25.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",17.5
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",16.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",19
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",24.2
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",25.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",24.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",28.3
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",25.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",24.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",25.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",29.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",32.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",43.1
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",39.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",38.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",38.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",39.5
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",41.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",47.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",48
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",46.5
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",48.4
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",46.5
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",47.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",64.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",64.9
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",66
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",67.7
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",69
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",70.6
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",73.2
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",73
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",72
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",72.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",70.8
"Blekinge län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",72.5
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",15.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",18.7
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",20.6
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",21.9
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",22.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",21.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",21.4
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",24.4
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",28.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",33.6
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",37.7
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",39.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",26.4
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",27.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",28.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",31.4
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",34.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",37
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",38
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",40.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",40.9
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",44.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",46.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",50.3
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",39.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",39.6
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",39.5
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",39.9
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",41.3
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",44.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",47.6
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",49.8
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",51.5
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",53.3
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",52.1
"Skåne län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",55.6
